job_id,job_title,field,industry,experience_level,education_required,required_skills,preferred_skills,job_type,location,salary_min,salary_max,remote_option,description
JOB_01872,AI/ML Architect,AI/ML,Healthcare,Lead,Master,Tableau;ISO 27001;SSL/TLS;Monitoring Tools;MongoDB,Reinforcement Learning;Express;Application Security,Full-time,"Seattle, USA",52500,105000,On-site,Seeking AI/ML Architect with skills: Tableau;ISO 27001;SSL/TLS;Moni
JOB_01873,Senior Machine Learning Engineer,Senior,Fintech,Mid-level,Bachelor,Data Warehouse;TypeScript;Neural Networks;Load Balancing;Kafka,SRE;GitHub Actions;Kafka,Contract,"Miami, USA",17500,35000,Remote,Seeking Senior Machine Learning Engineer with skills: Data Warehouse;TypeScript;Neur
JOB_01874,Incident Response Engineer,Incident,Finance,Lead,Bachelor,Statistics;Vue.js;Database Management;Bootstrap;Authentication,Critical Thinking;Logging;Project Management,Full-time,Singapore,15000,30000,Hybrid,Seeking Incident Response Engineer with skills: Statistics;Vue.js;Database Man
JOB_01875,Product Manager,Product,SaaS,Lead,Bachelor,Hyperparameter Tuning;MySQL;Angular;JWT;GitHub Actions,Penetration Testing;Scikit-learn;GitHub Actions,Contract,"Toronto, Canada",37500,75000,Remote,Seeking Product Manager with skills: Hyperparameter Tuning;MySQL;An
JOB_01876,Mobile Engineer,Mobile,Manufacturing,Junior,Any,Go;Cryptography;Deep Learning;Cloud Architecture;Jenkins,API Gateway;SOC 2;Nuxt.js,Hybrid,"Portland, USA",7000,17500,Remote,Seeking Mobile Engineer with skills: Go;Cryptography;Deep Learning;
JOB_01877,Test Architect,Test,Retail,Mid-level,Bachelor,Negotiation;Material UI;MySQL;Bash;Transformers,LLM;JavaScript;Incident Response,Hybrid,"Faisalabad, Pakistan",5000,10000,On-site,Seeking Test Architect with skills: Negotiation;Material UI;MySQL;
JOB_01878,Engineering Manager,Engineering,Technology,Junior,Bachelor,CI/CD;Rust;Scikit-learn;Svelte;PyTorch,Machine Learning;Angular;Hadoop,Full-time,"Vancouver, Canada",5000,12500,Remote,Seeking Engineering Manager with skills: CI/CD;Rust;Scikit-learn;Svelte
JOB_01879,AWS Solutions Architect,AWS,Automotive,Mid-level,Any,Firewalls;Vulnerability Assessment;Performance Optimization;Cloud Security;Network Security,Mentoring;Monitoring Tools;Apache Flink,Full-time,"Vancouver, Canada",12500,25000,Hybrid,Seeking AWS Solutions Architect with skills: Firewalls;Vulnerability Assess
JOB_01880,AWS Solutions Architect,AWS,Travel,Lead,Bachelor,GraphQL;Database Management;Zustand;Bootstrap;Apache Spark,Python;MongoDB;ETL,Full-time,"San Francisco, USA",52500,105000,On-site,Seeking AWS Solutions Architect with skills: GraphQL;Database Management;Zu
JOB_01881,Data Architect,Data,Travel,Junior,Bachelor,Container Orchestration;Network Security;Java;PostgreSQL;Bash,Python Scripting;OWASP;GitHub Actions,Full-time,"Bangalore, India",2000,5000,Hybrid,Seeking Data Architect with skills: Container Orchestration;Networ
JOB_01882,Security Architect,Security,Technology,Lead,Any,Neural Networks;Authentication;Security Compliance;ETL;Nuxt.js,Statistics;Angular;GitHub Actions,Hybrid,"Portland, USA",52500,105000,Hybrid,Seeking Security Architect with skills: Neural Networks;Authentication
JOB_01883,Analytics Engineer,Analytics,Real Estate,Junior,Any,Data Pipeline;Feature Engineering;SRE;Cost Optimization;Threat Modeling,Authorization;Power BI;Django,Hybrid,"Denver, USA",7000,17500,Hybrid,Seeking Analytics Engineer with skills: Data Pipeline;Feature Engineer
JOB_01884,Incident Response Engineer,Incident,InsurTech,Lead,Any,SOC 2;Vue.js;Rust;Problem Solving;Azure,API Gateway;Terraform;Computer Vision,Hybrid,Singapore,15000,30000,Remote,Seeking Incident Response Engineer with skills: SOC 2;Vue.js;Rust;Problem Solv
JOB_01885,Big Data Engineer,Big,Manufacturing,Senior,Bachelor,RESTful APIs;Prometheus;Threat Modeling;Communication;GitHub Actions,Rust;Redis;JWT,Contract,"Portland, USA",35000,70000,On-site,Seeking Big Data Engineer with skills: RESTful APIs;Prometheus;Threat
JOB_01886,Engineering Manager,Engineering,Travel,Lead,Master,Threat Modeling;Security Compliance;Authentication;Presto;Python,Probability;Negotiation;Reinforcement Learning,Contract,"Amsterdam, Netherlands",15000,30000,Hybrid,Seeking Engineering Manager with skills: Threat Modeling;Security Compl
JOB_01887,Senior QA Engineer,Senior,Finance,Junior,Master,Material UI;Java;MySQL;CI/CD;Threat Modeling,GitHub Actions;Azure;SRE,Contract,"Mumbai, India",2000,5000,On-site,Seeking Senior QA Engineer with skills: Material UI;Java;MySQL;CI/CD;T
JOB_01888,Senior Security Engineer,Senior,Telecommunications,Mid-level,Master,Material UI;MySQL;Data Warehouse;Adaptability;SQL,TypeScript;Mentoring;Database Management,Full-time,"Quetta, Pakistan",5000,10000,Hybrid,Seeking Senior Security Engineer with skills: Material UI;MySQL;Data Warehou
JOB_01889,Machine Learning Engineer,Machine,Real Estate,Junior,Any,GPT;Vue.js;GitLab CI;Azure;Security Compliance,Apache Flink;Team Collaboration;SRE,Hybrid,"Quetta, Pakistan",2000,5000,Hybrid,Seeking Machine Learning Engineer with skills: GPT;Vue.js;GitLab CI;Azure;Sec
JOB_01890,AI/ML Architect,AI/ML,Manufacturing,Mid-level,Master,Power BI;Message Queues;Leadership;Penetration Testing;Presto,Redux;BERT;Flask,Full-time,"Faisalabad, Pakistan",5000,10000,On-site,Seeking AI/ML Architect with skills: Power BI;Message Queues;Leader
JOB_01891,Backend Engineer,Backend,SaaS,Mid-level,Bachelor,RESTful APIs;Jest;Google Cloud Platform;Keras;Material UI,JWT;Logging;PyTorch,Hybrid,Hong Kong,5000,10000,On-site,Seeking Backend Engineer with skills: RESTful APIs;Jest;Google Cloud
JOB_01892,Solutions Engineer,Solutions,Technology,Mid-level,Any,Feature Engineering;Authentication;Scikit-learn;Webpack;JWT,Go;GDPR;Linux,Full-time,"Vancouver, Canada",12500,25000,Hybrid,Seeking Solutions Engineer with skills: Feature Engineering;Authentica
JOB_01893,Infrastructure Engineer,Infrastructure,E-commerce,Mid-level,Bachelor,Bash;Express;Statistics;Python Scripting;ETL,Network Security;Deep Learning;Security Architecture,Hybrid,"Manchester, UK",12500,25000,Hybrid,Seeking Infrastructure Engineer with skills: Bash;Express;Statistics;Python
JOB_01894,Senior Backend Engineer,Senior,Retail,Mid-level,Any,BERT;Hyperparameter Tuning;Django;GitLab CI;Redux,Rust;Negotiation;Apache Flink,Hybrid,"Denver, USA",17500,35000,Remote,Seeking Senior Backend Engineer with skills: BERT;Hyperparameter Tuning;Dja
JOB_01895,Solutions Engineer,Solutions,EdTech,Junior,Any,Cost Optimization;Linux;TypeScript;Service Mesh;Web Accessibility,Microservices;JavaScript;Express,Full-time,"Dubai, UAE",2000,5000,Hybrid,Seeking Solutions Engineer with skills: Cost Optimization;Linux;TypeSc
JOB_01896,Director of Engineering,Director,Healthcare,Mid-level,Any,Computer Vision;Apache Flink;ETL;Python Scripting;Security Architecture,Linux;TypeScript;Docker,Contract,"Sydney, Australia",5000,10000,On-site,Seeking Director of Engineering with skills: Computer Vision;Apache Flink;E
JOB_01897,Product Manager,Product,Real Estate,Mid-level,Bachelor,Database Management;Authentication;Svelte;Presto;Power BI,Node.js;Nuxt.js;Elasticsearch,Contract,"Bangkok, Thailand",5000,10000,Remote,Seeking Product Manager with skills: Database Management;Authentica
JOB_01898,Product Manager,Product,Transportation,Senior,Bachelor,Keras;Cloud Architecture;ETL;Monitoring;Machine Learning,CI/CD;Apache Flink;HTML/CSS,Full-time,"Mumbai, India",10000,20000,Hybrid,Seeking Product Manager with skills: Keras;Cloud Architecture;ETL;M
JOB_01899,DevOps Engineer,DevOps,Finance,Mid-level,Bachelor,Cost Optimization;Express;Leadership;Auto Scaling;Prometheus,Problem Solving;Critical Thinking;HTML/CSS,Contract,"Islamabad, Pakistan",5000,10000,On-site,Seeking DevOps Engineer with skills: Cost Optimization;Express;Lead
JOB_01900,Frontend Engineer,Frontend,Fintech,Senior,Master,Team Collaboration;FastAPI;RESTful APIs;Probability;Statistics,Redis;Go;Data Science,Contract,"Boston, USA",35000,70000,Hybrid,Seeking Frontend Engineer with skills: Team Collaboration;FastAPI;RES
JOB_01901,Backend Engineer,Backend,Logistics,Junior,Any,Apache Spark;Application Security;GitLab CI;Bash;Looker,Probability;Apache Flink;Jest,Contract,"Dubai, UAE",2000,5000,Remote,Seeking Backend Engineer with skills: Apache Spark;Application Secur
JOB_01902,Security Architect,Security,Travel,Lead,Master,Hadoop;Tailwind CSS;Kafka;Probability;AWS,Prometheus;Communication;Data Pipeline,Contract,"Sydney, Australia",15000,30000,Remote,Seeking Security Architect with skills: Hadoop;Tailwind CSS;Kafka;Prob
JOB_01903,React Developer,React,Gaming,Mid-level,Any,Reinforcement Learning;AWS;Apache Flink;Leadership;Message Queues,Tableau;PostgreSQL;Logging,Full-time,"Chicago, USA",17500,35000,Remote,Seeking React Developer with skills: Reinforcement Learning;AWS;Apa
JOB_01904,Test Architect,Test,InsurTech,Junior,Any,SQL;Apache Flink;Angular;BERT;OAuth,OAuth;Cryptography;Logging,Hybrid,"New York, USA",7000,17500,Remote,Seeking Test Architect with skills: SQL;Apache Flink;Angular;BERT;
JOB_01905,Systems Engineer,Systems,E-commerce,Junior,Any,Message Queues;Database Management;PostgreSQL;Data Pipeline;Probability,Critical Thinking;Jest;MySQL,Hybrid,"Denver, USA",7000,17500,Hybrid,Seeking Systems Engineer with skills: Message Queues;Database Manage
JOB_01906,React Developer,React,Logistics,Senior,Any,Docker;Cryptography;Service Mesh;Configuration Management;Reinforcement Learning,Service Mesh;Terraform;Big Data,Hybrid,Hong Kong,10000,20000,On-site,Seeking React Developer with skills: Docker;Cryptography;Service Me
JOB_01907,Application Security Engineer,Application,Real Estate,Mid-level,Any,Service Mesh;Power BI;SQL;TensorFlow;Terraform,GitLab CI;ETL;Power BI,Contract,"San Francisco, USA",17500,35000,Remote,Seeking Application Security Engineer with skills: Service Mesh;Power BI;SQL;Tens
JOB_01908,Security Engineer,Security,Fintech,Junior,Any,JavaScript;Jest;Data Warehouse;Leadership;Next.js,Leadership;Python;Azure,Full-time,"Toronto, Canada",5000,12500,Remote,Seeking Security Engineer with skills: JavaScript;Jest;Data Warehouse
JOB_01909,Engineering Manager,Engineering,Manufacturing,Lead,Master,Vue.js;SOC 2;Power BI;Next.js;Firewalls,Cryptography;SRE;Machine Learning,Full-time,"Dubai, UAE",15000,30000,Hybrid,Seeking Engineering Manager with skills: Vue.js;SOC 2;Power BI;Next.js;
JOB_01910,Senior QA Engineer,Senior,Logistics,Mid-level,Any,SOC 2;Model Evaluation;Security Architecture;MongoDB;RESTful APIs,GPT;HTML/CSS;Database Management,Hybrid,"Berlin, Germany",12500,25000,Remote,Seeking Senior QA Engineer with skills: SOC 2;Model Evaluation;Securit
JOB_01911,Infrastructure Engineer,Infrastructure,Travel,Lead,Bachelor,SSL/TLS;Material UI;Firewalls;Deep Learning;Tailwind CSS,HTML/CSS;Data Science;Java,Full-time,"Miami, USA",52500,105000,Hybrid,Seeking Infrastructure Engineer with skills: SSL/TLS;Material UI;Firewalls;
JOB_01912,Kubernetes Engineer,Kubernetes,Telecommunications,Mid-level,Any,SQL;LLM;React Testing Library;Firewalls;OWASP,Logging;Project Management;Vite,Full-time,"Miami, USA",17500,35000,Remote,Seeking Kubernetes Engineer with skills: SQL;LLM;React Testing Library;
JOB_01913,Data Architect,Data,Energy,Mid-level,Bachelor,Monitoring Tools;Time Management;FastAPI;Tailwind CSS;Probability,Service Mesh;Application Security;Mentoring,Contract,"Lahore, Pakistan",5000,10000,Remote,Seeking Data Architect with skills: Monitoring Tools;Time Manageme
JOB_01914,Mobile Engineer,Mobile,Real Estate,Mid-level,Bachelor,Adaptability;Material UI;RESTful APIs;Infrastructure Automation;Model Evaluation,Zustand;Configuration Management;PyTorch,Hybrid,"Manchester, UK",12500,25000,Remote,Seeking Mobile Engineer with skills: Adaptability;Material UI;RESTf
JOB_01915,Data Scientist,Data,Finance,Lead,Master,Logging;Responsive Design;Message Queues;Cost Optimization;Material UI,Linux;Hadoop;Network Security,Contract,"Multan, Pakistan",15000,30000,Hybrid,Seeking Data Scientist with skills: Logging;Responsive Design;Mess
JOB_01916,Penetration Tester,Penetration,EdTech,Senior,Bachelor,Vulnerability Assessment;OWASP;Apache Flink;TensorFlow;SSL/TLS,Data Warehouse;JavaScript;Node.js,Contract,Hong Kong,10000,20000,Hybrid,Seeking Penetration Tester with skills: Vulnerability Assessment;OWASP
JOB_01917,Product Manager,Product,Media,Mid-level,Bachelor,Django;RESTful APIs;DevOps;Auto Scaling;Elasticsearch,Redis;AWS;GraphQL,Hybrid,"Sydney, Australia",5000,10000,Hybrid,Seeking Product Manager with skills: Django;RESTful APIs;DevOps;Aut
JOB_01918,Senior Data Scientist,Senior,SaaS,Lead,Any,Vulnerability Assessment;MySQL;Docker;Service Mesh;SOC 2,Security Compliance;SRE;Observability,Full-time,"London, UK",37500,75000,Remote,Seeking Senior Data Scientist with skills: Vulnerability Assessment;MySQL
JOB_01919,Senior Backend Engineer,Senior,Real Estate,Mid-level,Any,Hadoop;SSL/TLS;Critical Thinking;Probability;Hyperparameter Tuning,Material UI;Application Security;Adaptability,Full-time,Singapore,5000,10000,Hybrid,Seeking Senior Backend Engineer with skills: Hadoop;SSL/TLS;Critical Thinki
JOB_01920,DevOps Engineer,DevOps,Automotive,Senior,Master,Scikit-learn;Kafka;SQL;Firewalls;PostgreSQL,Jenkins;Redis;Monitoring Tools,Contract,"Sydney, Australia",10000,20000,Hybrid,Seeking DevOps Engineer with skills: Scikit-learn;Kafka;SQL;Firewal
JOB_01921,Python Developer,Python,Media,Mid-level,Bachelor,Presto;Go;Team Collaboration;Prometheus;Infrastructure as Code,AWS;Google Cloud Platform;SQL,Full-time,"Peshawar, Pakistan",5000,10000,Hybrid,Seeking Python Developer with skills: Presto;Go;Team Collaboration;P
JOB_01922,Python Developer,Python,Real Estate,Lead,Bachelor,ETL;Firewalls;Docker;Python Scripting;Material UI,Model Evaluation;Jest;Probability,Contract,"Dubai, UAE",15000,30000,Hybrid,Seeking Python Developer with skills: ETL;Firewalls;Docker;Python Sc
JOB_01923,Games Engineer,Games,Fintech,Senior,Any,Leadership;HTML/CSS;React Testing Library;Network Security;Python,Svelte;MongoDB;Tailwind CSS,Hybrid,"Rawalpindi, Pakistan",10000,20000,Remote,Seeking Games Engineer with skills: Leadership;HTML/CSS;React Test
JOB_01924,AI Research Scientist,AI,Fintech,Lead,Master,Python;Java;Go;JavaScript;Deep Learning,Zustand;Service Mesh;Transformers,Contract,"Seattle, USA",52500,105000,Hybrid,Seeking AI Research Scientist with skills: Python;Java;Go;JavaScript;Deep
JOB_01925,Technical Lead,Technical,Travel,Senior,Bachelor,Redis;SOC 2;API Gateway;MongoDB;TensorFlow,SSL/TLS;TensorFlow;ISO 27001,Contract,"Multan, Pakistan",10000,20000,On-site,Seeking Technical Lead with skills: Redis;SOC 2;API Gateway;MongoD
JOB_01926,Site Reliability Engineer,Site,Manufacturing,Senior,Any,Authorization;Stream Processing;MongoDB;Big Data;API Gateway,Angular;Mentoring;SSL/TLS,Full-time,"Karachi, Pakistan",10000,20000,Remote,Seeking Site Reliability Engineer with skills: Authorization;Stream Processin
JOB_01927,Data Scientist,Data,SaaS,Senior,Any,Redux;Neural Networks;Express;HTML/CSS;Adaptability,Adaptability;Tailwind CSS;Transformers,Contract,"Bangalore, India",10000,20000,Remote,Seeking Data Scientist with skills: Redux;Neural Networks;Express;
JOB_01928,Security Architect,Security,InsurTech,Mid-level,Master,Angular;Monitoring Tools;Python;Big Data;Redux,Problem Solving;ETL;GDPR,Hybrid,"Miami, USA",17500,35000,On-site,Seeking Security Architect with skills: Angular;Monitoring Tools;Pytho
JOB_01929,Machine Learning Engineer,Machine,Energy,Lead,Bachelor,Zustand;AWS;API Gateway;GitHub Actions;Redis,Machine Learning;Python;Django,Full-time,"Karachi, Pakistan",15000,30000,Hybrid,Seeking Machine Learning Engineer with skills: Zustand;AWS;API Gateway;GitHub
JOB_01930,Product Manager,Product,Healthcare,Lead,Master,Database Management;Presto;Problem Solving;LLM;Redis,Tableau;NLP;Security Compliance,Contract,"Karachi, Pakistan",15000,30000,On-site,Seeking Product Manager with skills: Database Management;Presto;Pro
JOB_01931,Kubernetes Engineer,Kubernetes,Telecommunications,Lead,Bachelor,GPT;Load Balancing;Time Management;Python Scripting;Docker,Auto Scaling;Angular;Big Data,Hybrid,"Berlin, Germany",37500,75000,Remote,Seeking Kubernetes Engineer with skills: GPT;Load Balancing;Time Manage
JOB_01932,CTO,CTO,Manufacturing,Senior,Master,Google Cloud Platform;Cryptography;Stream Processing;Keras;Data Visualization,Agile/Scrum;Webpack;Cost Optimization,Full-time,"Peshawar, Pakistan",10000,20000,Remote,Seeking CTO with skills: Google Cloud Platform;Cryptogr
JOB_01933,ML Ops Engineer,ML,EdTech,Lead,Bachelor,Communication;Flask;Monitoring Tools;SSL/TLS;Data Science,CI/CD;Bash;Container Orchestration,Full-time,"Dubai, UAE",15000,30000,Hybrid,Seeking ML Ops Engineer with skills: Communication;Flask;Monitoring
JOB_01934,Technical Lead,Technical,Manufacturing,Junior,Master,MySQL;LLM;GPT;Jest;Redux,SQL;Kubernetes;PyTorch,Hybrid,"Seattle, USA",7000,17500,Remote,Seeking Technical Lead with skills: MySQL;LLM;GPT;Jest;Redux
JOB_01935,NLP Engineer,NLP,Travel,Mid-level,Master,Python Scripting;JavaScript;Message Queues;NLP;ELK Stack,GitHub Actions;Reinforcement Learning;Infrastructure as Code,Full-time,"Miami, USA",17500,35000,Hybrid,Seeking NLP Engineer with skills: Python Scripting;JavaScript;Me
JOB_01936,Application Security Engineer,Application,Energy,Mid-level,Master,Django;Nuxt.js;MySQL;CI/CD;Apache Flink,Zustand;API Gateway;Machine Learning,Contract,"Peshawar, Pakistan",5000,10000,Remote,Seeking Application Security Engineer with skills: Django;Nuxt.js;MySQL;CI/CD;Apa
JOB_01937,Database Administrator,Database,Technology,Lead,Any,Python;Configuration Management;ISO 27001;Keras;Reinforcement Learning,Prometheus;Deep Learning;Session Management,Hybrid,"Seattle, USA",52500,105000,On-site,Seeking Database Administrator with skills: Python;Configuration Managemen
JOB_01938,Data Scientist,Data,EdTech,Junior,Any,Kubernetes;Deep Learning;Power BI;Monitoring;Kafka,Keras;AWS;Security Compliance,Hybrid,"Austin, USA",7000,17500,Hybrid,Seeking Data Scientist with skills: Kubernetes;Deep Learning;Power
JOB_01939,Site Reliability Engineer,Site,Healthcare,Junior,Any,TensorFlow;Deep Learning;JavaScript;Critical Thinking;CI/CD,GitHub Actions;Prometheus;ELK Stack,Contract,"Bangalore, India",2000,5000,On-site,Seeking Site Reliability Engineer with skills: TensorFlow;Deep Learning;JavaS
